dataset,pid,time,sha256,representation
CGMacros,31,2022-07-06T07:56:00,d4d286a24c9b64e105b4a82f20786d6f0a23648cc3850236a17e6699e2f15158,shape_rounded_6
CGMacros,31,2022-07-06T12:04:00,1fe1bed6b397e4c8d6d86799e87c10df74f92ae11bf52cb6307bc12e0aca092b,shape_rounded_6
CGMacros,31,2022-07-06T20:30:00,1bcf5465db5805ed5eb003e4ae5912216c3e1d769cb65cc1484b86ffe1261757,shape_rounded_6
CGMacros,31,2022-07-07T07:04:00,e5e3d1f83b8ecc0602a698b8e63fa2ee2f19e36ada541b1004afb0d8815e19f6,shape_rounded_6
CGMacros,31,2022-07-07T12:09:00,77f7a8547804759d7aa67168276c53ccc856f851cbc70e1428776fa1cc8d7b6e,shape_rounded_6
CGMacros,31,2022-07-08T07:18:00,c334325477963b4ae8067ee1a5d44f3b76f1cd80266e4d06084b2e3f3ba024a3,shape_rounded_6
CGMacros,31,2022-07-08T11:54:00,a8806f258b024c9029c403b658617fba8330c2ddd3cd44fc1aa295c791aaefe8,shape_rounded_6
CGMacros,32,2022-01-02T06:59:00,115e1798dc17964c274f09bf565b365a24475b778992c3c0f554d7536e36285c,shape_rounded_6
CGMacros,32,2022-01-02T12:12:00,c3e13f5e417e36aa0d22b3c1d2f63614333fc71751a1a0a2a160943310005881,shape_rounded_6
CGMacros,32,2022-01-03T05:10:00,c56f0d269f495fab2dce7f90b6a3e7147d7cdf96fc5b7948fd2ab1a461db03b2,shape_rounded_6
CGMacros,32,2022-01-03T12:06:00,d364d6149ad5ccca4b80e92654de7a9a1ea203ec8df75d3c3a502d41e0696734,shape_rounded_6
CGMacros,32,2022-01-04T05:53:00,eb73e415ca6fa60cd81ab5d381b6af9a16e6f55c77b74bd9fcd01d18e98d940b,shape_rounded_6
CGMacros,32,2022-01-04T13:00:00,d50ca69b324d2e94adc989677ceb0663f1c0a1320ee409280189a637f23d2fe0,shape_rounded_6
CGMacros,32,2022-01-05T06:08:00,7ea6a4d706d81f21795c325e247e87142a6b032bbbe2379db34600795172ede9,shape_rounded_6
CGMacros,32,2022-01-05T12:38:00,7916a35042dc8c7e1066e3edf064a6c26a3fa8bcd36e96b6bf62efc039c915db,shape_rounded_6
CGMacros,32,2022-01-06T04:23:00,62153bf5db07d5f9387576f38b8d8ce82ffb0657185cb53c0ee3e469845d5c55,shape_rounded_6
CGMacros,32,2022-01-06T12:47:00,418962ee15b9684dfe4b2b3634f793ed713eb9148619c1884d2a7a83d5378a13,shape_rounded_6
CGMacros,32,2022-01-07T07:01:00,e6a4cfeb26dd25742926e7ecff8cdd776ea2207468bc96a24a72e8df706438bc,shape_rounded_6
CGMacros,32,2022-01-07T12:33:00,a9f20e01e3a7afb4fa8b43dd91d948d0c627a8109c3d692465121ded73571b45,shape_rounded_6
CGMacros,32,2022-01-08T06:37:00,2dd57abd18974ce3ad8fbd3c719229e32137802ddd907616408a3b44418f07a0,shape_rounded_6
CGMacros,32,2022-01-08T12:18:00,5e0f75e68da509800fa7044424bc13a25f63695d8fb6d0a10b3199e80c2e5e52,shape_rounded_6
CGMacros,32,2022-01-09T05:32:00,5dc3a594a9f20a27801b3e6dc0fdffb30197fa89b08f4ce6e7fbc51b84acaa0d,shape_rounded_6
CGMacros,32,2022-01-09T12:50:00,0c89fe78502602b00e10d7e01391cf09cb0a3b588c867530bbaba5ba4d650e7b,shape_rounded_6
CGMacros,32,2022-01-10T05:10:00,7f99d7820901ed51850a6ad2a471363b879d47ec00b06aa26e1e4c8387d17fc5,shape_rounded_6
CGMacros,32,2022-01-10T13:31:00,b5143bd28299d6218086c215f963459e43ad0540cd39035510e57a5fefaec6e5,shape_rounded_6
CGMacros,33,2022-04-16T11:45:00,2a03c1f0d9caf0f94e48e5f7598e4037ad15eabe87616940eeffe4d9704768f7,shape_rounded_6
CGMacros,33,2022-04-17T07:24:00,c99d8de6b3483dae1925cbfbc29fd9dfadb66cb34ce78969a75e66dad9421a88,shape_rounded_6
CGMacros,33,2022-04-17T19:18:00,5729babea6af8e69373f6be773b33f6dd1e52a51b8aaf99bbcfdd8b1023273b1,shape_rounded_6
CGMacros,33,2022-04-18T07:51:00,0a8898f6afff000aa2c4a1efbd9f46da174d2027f58684113c624bf5dcec44a7,shape_rounded_6
CGMacros,33,2022-04-18T11:44:00,6bc815b4c5d366f2f9aa32018c2723304cfb501dd9b52ed30019fe10bcaef775,shape_rounded_6
CGMacros,33,2022-04-20T08:41:00,dc92d6e8c128f7c28e30794284967114301c0f319142bf5a70ff704f31a3bbea,shape_rounded_6
CGMacros,33,2022-04-20T12:15:00,96f4d7d7672c00230ff9d32438275c7d7b0c2835422371339ef67e1a0e5b5d3f,shape_rounded_6
CGMacros,33,2022-04-21T07:58:00,be707405f19fdcb00c04804f48b81cd3460bf94e474c5a8692c74367ae49a12a,shape_rounded_6
CGMacros,33,2022-04-21T12:41:00,299bd2657551ee07305eabd3f782f83ef0bd55540e96a0668478961fb71c723c,shape_rounded_6
CGMacros,33,2022-04-22T09:56:00,95d9d5c1c93e544431d88c908a3be8fa237d133cc8a2fab60dd9174dea4963b6,shape_rounded_6
CGMacros,33,2022-04-22T13:13:00,40130e0737275fef39e2eafce390b63787dde78c361016193ea417fd15426f2b,shape_rounded_6
CGMacros,33,2022-04-23T07:50:00,a95563feeeed4adf4da870ea0e483e3165e0f06abae06b7e33a74e4ff23d30e9,shape_rounded_6
CGMacros,33,2022-04-23T12:33:00,e27c55873425513c3df1959c4e628e641a00ce664e8f95d6517538cc1c20ef69,shape_rounded_6
CGMacros,33,2022-04-24T07:40:00,50ffcffc263bf805c171896016bfa635502d6098228f155f49b892195a486927,shape_rounded_6
CGMacros,33,2022-04-24T13:07:00,354665d1a2093e738622d8b54f4a0036404917e99012bab8a7ddd9865ce32a63,shape_rounded_6
CGMacros,33,2022-04-25T07:22:00,9ff5a24041d881f51094160d6b3573a3e93bda0b9cf898d0a28584b6ceaf5ba9,shape_rounded_6
CGMacros,33,2022-04-25T11:55:00,3bba561c720418cb49e6f6c34c627786320bad6d2bc391408e7620329b9e5121,shape_rounded_6
CGMacros,34,2022-03-03T07:38:00,6d37d9a75d3b3d9e10695df38d5e12b2c8952aede2efb8858310423614d3fda5,shape_rounded_6
CGMacros,34,2022-03-04T06:43:00,04e331b525dd26a1e5eff9195eefcc49861126e2de9da23953f348c44f8ea0df,shape_rounded_6
CGMacros,34,2022-03-05T08:22:00,ccd9b3cbf21c1aff313bdc8f042b8992695d38c94157ab8ca724417aafd6b156,shape_rounded_6
CGMacros,34,2022-03-06T09:56:00,13becd779dddc9b76bcc2af089242a844228a2ea14f8b78082fa35a51bcb2093,shape_rounded_6
CGMacros,34,2022-03-06T12:59:00,7566124fab1435cd117843ceaca1590f6729a2e2a58a4a5bdc08bb56e9df2db8,shape_rounded_6
CGMacros,34,2022-03-06T22:05:00,e1604ce74ba39bc5ec6cae147b30e3ceb1577fa41fac512b56600029c61f63af,shape_rounded_6
CGMacros,34,2022-03-07T06:46:00,16497e4557225ed71a10f8d5e5515b7f40f8cbb138d3be437bd23740a7a3aa18,shape_rounded_6
CGMacros,34,2022-03-07T11:53:00,cbeb572d1f5a5cf25e22dbfe5a175690bcd3718431a461d52be52dbefe19daba,shape_rounded_6
CGMacros,34,2022-03-08T06:16:00,604e9aa45a92b97f2a15fc50efe3c6dc319763a94bec88cb3fe8e22d84b5a372,shape_rounded_6
CGMacros,34,2022-03-09T07:18:00,587dd2dfd78db16ba84793998e429bb5e4367ce147744da2dd8983d4962d9130,shape_rounded_6
CGMacros,34,2022-03-09T13:15:00,dc176d0bdb1635ffdb47c82d31e4920e1f5333ab416545b0433668913b10e5b2,shape_rounded_6
CGMacros,34,2022-03-10T07:12:00,073f0e89b5b763deb3ca4b2e5ed33e1ce9fc154438606e946ae9fde329743039,shape_rounded_6
CGMacros,34,2022-03-10T13:37:00,024458425d2a21b78292549e66df6a2acc603370421733eb491738374f6d06fa,shape_rounded_6
CGMacros,34,2022-03-11T07:24:00,80061ebbcb6bc453363d3cd2e8a015403f943ce8cf3512d7f027abdb7a88209c,shape_rounded_6
CGMacros,35,2024-12-12T12:42:00,5e46e0e1171b425f3d31a8c36e86430129e232c84908c8a5ef3947c8a87b3e37,shape_rounded_6
CGMacros,35,2024-12-13T08:02:00,48ef2b1b229b6ff8daba448e63aa92e9fd42b1ee4d7c571c3241fb4049dc572b,shape_rounded_6
CGMacros,35,2024-12-13T12:15:00,257cdc1f2b9f9e4d5da7ca7c79cc7507cf9486fb89ec9cdd818b1a29f6aba22a,shape_rounded_6
CGMacros,35,2024-12-14T07:10:00,48ecbc79edd9216e1b27229869b589ef90345feebb2b9410c5b492fb4429ccb3,shape_rounded_6
CGMacros,35,2024-12-14T12:04:00,7d3799a9ef5d517d0217c08911debc15bd2623dae52d9a7f24d6c8435f8e1e6a,shape_rounded_6
CGMacros,35,2024-12-15T06:20:00,e4937ccbe179b0df9f0098e2986a66d29d6b06a32c8709e24fe14e31d068b3b3,shape_rounded_6
CGMacros,35,2024-12-15T14:02:00,a91ae83e13c16663492a4a51b93c1fb08aa33c9541454f0153dc99a7ddadc4d0,shape_rounded_6
CGMacros,35,2024-12-16T08:32:00,7c18079795202f2ce6cf0d728769fdc777a97c86694e12c4615eaca2fb08d394,shape_rounded_6
CGMacros,35,2024-12-16T13:13:00,b6c70971b78297d06c2fd628ffb174951cc755d517bb38524b6e271d819208f0,shape_rounded_6
CGMacros,35,2024-12-17T06:29:00,2a207eb033007383d818c69d131c464cd8ae8c07f1e8ba13ae09e726764d984d,shape_rounded_6
CGMacros,35,2024-12-17T12:19:00,f2043b2b9efc55be4eecb171b47fbfb83b9dde52bf250e3ee07ce8092a1fc070,shape_rounded_6
CGMacros,35,2024-12-18T07:10:00,9a3362604a2036f53b64191cf00ca572bb9e3aa5b65cda7f1a36641c99c4f0b8,shape_rounded_6
CGMacros,35,2024-12-18T13:02:00,23f3d3cdf694c5e55a25c3229e79e58b3a6524f9905609da6c86e27f4c2a0e4b,shape_rounded_6
CGMacros,35,2024-12-19T06:25:00,878bcf445e28d5a4e03a97d4d896d5128435eb7f6f8382d44260f1d58499e113,shape_rounded_6
CGMacros,35,2024-12-19T12:09:00,5996e81ca84eed1e96754affcc5d2c078daaf7f523a4660a51dfa6430ca5f278,shape_rounded_6
CGMacros,35,2024-12-20T06:39:00,3f5eb490abd41af6da66a568ce68659745612efc57418da83c793a5f730dcbea,shape_rounded_6
CGMacros,35,2024-12-20T12:45:00,d86e2271a597114983f8567ad8b01398a9fa58a3126aaf6ba7326ab7b5f71331,shape_rounded_6
CGMacros,35,2024-12-21T06:53:00,1fec068b5f0ddd416b5ee479c0d05d6d1eb62fe3114427ec9dc208fddc7bdd78,shape_rounded_6
CGMacros,35,2024-12-21T12:58:00,0769c2e30aa507889da84ee9a61dca7028158c88628e77f4ace418dba39178a7,shape_rounded_6
CGMacros,36,2022-03-29T11:46:00,877136b372e9f1048fc82fd1c6688f6404d68821d6bf7241e4344794891c618b,shape_rounded_6
CGMacros,36,2022-03-30T08:09:00,4bf7559893f380fdf8b1157acbaf4e50a67f7623140ddd047f29fc408c82068f,shape_rounded_6
CGMacros,36,2022-03-30T12:07:00,8a1bae4ade7c32f32998815f9cc185bf01e0673f8de432b88cfd86fc07197fcc,shape_rounded_6
CGMacros,36,2022-03-30T17:21:00,a04bada99cad520de6e9ea3b3bea4b7fa197382f9fb4a686a34f557941715543,shape_rounded_6
CGMacros,36,2022-03-31T07:58:00,a77459a68fbb1f0bad4996dc0dc2a6042c7d9723d75c10a25aca248257d6b658,shape_rounded_6
CGMacros,36,2022-03-31T11:39:00,091666157fd8fdd2c1bef5aacf892ff082a0f26e6ddbd7fc419d329ffd692a79,shape_rounded_6
CGMacros,36,2022-04-01T07:35:00,7b063ac20cfead77ca6e5fa6f7b7d045d22657c0fb4357bd2a0b8e08378dd014,shape_rounded_6
CGMacros,36,2022-04-01T11:44:00,60fd3016a800f560919de56f97d31febadb3453276df3cdf56b63f1a2ede9fc9,shape_rounded_6
CGMacros,36,2022-04-02T07:37:00,fa0a65c017990776a525a84f71c7cd6b57c4369690787cabe6366811c94c0558,shape_rounded_6
CGMacros,36,2022-04-02T11:40:00,6a3b4556f155fb01b29f26591288c8913012360acdfa6fc120e0ac1566395f66,shape_rounded_6
CGMacros,36,2022-04-03T07:37:00,55bd577d48199cf80ac364bfc17c8e3ed97e8123b38f3ccbe67f670105aad478,shape_rounded_6
CGMacros,36,2022-04-03T11:45:00,a6be8097f05a39e54fc5c99f87878bd60515168ac0654634b5ccfc1db85f0b2a,shape_rounded_6
CGMacros,36,2022-04-04T08:18:00,ef616d85d8688edb89faf1db1a8875cfc6e09eb47969707cbeac5be52d8d4dbe,shape_rounded_6
CGMacros,36,2022-04-04T11:58:00,275cc8eb1caf0f939dc631bb236c83679e3f97b5d1a531fbcc242b62681ba7fd,shape_rounded_6
CGMacros,36,2022-04-05T08:14:00,836958c94b45e166c2649d06937d162267fcdf161fe448ac9e991e6538ee7906,shape_rounded_6
CGMacros,36,2022-04-05T11:59:00,e1f936585301324cf44185b871f5edafc458f20bd41b8eac4e98a50983654911,shape_rounded_6
CGMacros,36,2022-04-06T08:01:00,422c44bf3d956318f8eb23203eba5fdf04819b42d83aadb18dc198a344e11104,shape_rounded_6
CGMacros,36,2022-04-06T11:57:00,b57c26a067442a6c738614b14485e5f60585148c42f4e3f04b3965c64109e13a,shape_rounded_6
CGMacros,36,2022-04-07T07:54:00,0783c6321fbda70d6aa9e825825920c375ef001336e664e4ae644e5dcac96472,shape_rounded_6
CGMacros,36,2022-04-07T12:36:00,2390aa791ff45cac57a6a27ac80b2f5bd9e60c83ed3ee44d5e770ae86f4967f3,shape_rounded_6
CGMacros,36,2022-04-07T17:32:00,97b5c2774f014ad17a30cf0b749252cb221837a534f1ed89c71700b7df6560b2,shape_rounded_6
CGMacros,38,2022-01-25T11:50:00,fd3642b176befb90cdf98a7ed8e504c92c90b9496c8bb93987b0e6b696adaa8b,shape_rounded_6
CGMacros,38,2022-01-26T08:00:00,0a1965edd0d3a2863ceb6c3fe96fcd91d104d14646ea68adeef4fb1b4d3e1de7,shape_rounded_6
CGMacros,38,2022-01-26T11:48:00,c8dda9dc4a49dd0b635d6ad3c5c627394118d19d4af0e9a1d6702fc6dee67547,shape_rounded_6
CGMacros,38,2022-01-27T06:27:00,0d6c849d3303c9aa7c68fb8b4e2194325ce2a3240b640280eac5221100503e2c,shape_rounded_6
CGMacros,38,2022-01-28T06:16:00,227cbfe55ff3592804f1af70c7c77dc53ed6a53338ae7adc2d81a47f1d8fe70a,shape_rounded_6
CGMacros,38,2022-01-28T11:24:00,4c0c11dc0814dd6c60cb3738165ab493ea6a911941252ae64c4e3827977e355b,shape_rounded_6
CGMacros,38,2022-01-29T06:38:00,4e470dec6601732e4f30d746eeee4e96e32b1cadb14f6ec0228d25226d521514,shape_rounded_6
CGMacros,38,2022-01-29T11:29:00,06d2d7d78572a27d552f21824944e6eea0ce6deae2fcd9b0913b23b96b1d4c3b,shape_rounded_6
CGMacros,38,2022-01-30T06:48:00,08ebcbffc3978d26634c216e6e534da6732b6adb55844a65aa321dc85f48867b,shape_rounded_6
CGMacros,38,2022-01-30T11:23:00,1249d8cbc66afd60723b92dbca9ed70981617d0f932401a40327d21ad4c0562e,shape_rounded_6
CGMacros,38,2022-01-31T07:03:00,f1593559fc31b576036ea65efa157651dc0c70f5abcea2a418635eeca1569bd9,shape_rounded_6
CGMacros,38,2022-01-31T11:30:00,9fa513671b7c59d1f4734159d85635792ee6c2b62b74fcd674e3464e128414eb,shape_rounded_6
CGMacros,38,2022-02-01T07:18:00,d8ce60e9b38e087c226a523aef46729c6dedaf14fbf83550fbcec6bfed6ac9e5,shape_rounded_6
CGMacros,38,2022-02-01T11:13:00,4adec046716a281d0dc306027bab28428ba8047758e68a2646618a3743bf0d61,shape_rounded_6
CGMacros,38,2022-02-02T07:02:00,5daafe13c1ea7cab53eb98452a109cf3d34f2519db8cdeb84b35ba1e8fcb9840,shape_rounded_6
CGMacros,38,2022-02-02T11:34:00,eb0918d02fed8066a645d375b696c1a3e7e012d0dfd6f4c4d2fad17af6ddafe8,shape_rounded_6
CGMacros,38,2022-02-03T07:17:00,bd294f91cec280c07c32a5062b395f5d82b5e824d389d645a8d949a672803880,shape_rounded_6
CGMacros,39,2025-02-07T11:19:00,749760bba984a60f8cfc2b52d309d318f4e07b838492ec04238dc302a676ae1c,shape_rounded_6
CGMacros,39,2025-02-08T08:57:00,e23341dd8e7a224b18a841d385a07d9b189e3eafd0fb7202d5e3a9324af11dca,shape_rounded_6
CGMacros,39,2025-02-08T12:07:00,d6931d66ba086dbfed66a5a21dfc70792df2d51ebbaeddf6323a16cbe9727656,shape_rounded_6
CGMacros,39,2025-02-09T08:06:00,18e1bcc45ec830ee48085b5f4ea6c9fe7e961d46998f778be735e5a125a5e4d9,shape_rounded_6
CGMacros,39,2025-02-09T12:18:00,b9397285af9d495547806810d265d28cc0c2c8055213e7760334d2cd7577f230,shape_rounded_6
CGMacros,39,2025-02-10T11:54:00,4f8670caa486a8c498a5d905b0ca57f9cfcab86f816b93a469623a19b640150a,shape_rounded_6
CGMacros,39,2025-02-11T08:30:00,a54474fb8d03a945181ca37e121fea1df577f0a4796377c0a82a25847a74236b,shape_rounded_6
CGMacros,39,2025-02-11T11:38:00,5778cd3aa2c403938ba4f9aaefc65afe06a1fa82084d104da30942841ad4a17c,shape_rounded_6
CGMacros,39,2025-02-12T09:11:00,f467c03106413ceb74a2a7b82c0930b0715204d651c99e07dc6bd27235ae7578,shape_rounded_6
CGMacros,39,2025-02-12T12:21:00,454825c842cb08dc88dcc81d1c2d8df7cc2ce34a3e00220c5c2eb7b480000282,shape_rounded_6
CGMacros,39,2025-02-13T08:04:00,f2edf358f5e11e9289cd732e5fb1e9376946200484c75b71f51eee1d5f65332f,shape_rounded_6
CGMacros,39,2025-02-13T11:45:00,6a565f8621beb91fe52fc0963c619be0a3030a6df9402414f7e392c4678bc669,shape_rounded_6
CGMacros,39,2025-02-14T06:51:00,edba6334a5b8762d0e1565a7d4eb93dddfbffe237b1efe6636d12ab6af03dad0,shape_rounded_6
CGMacros,39,2025-02-14T11:39:00,a186876dede0545a06bcccae479976b74f65eb5156c1f63694eb4b1f9b2a5f04,shape_rounded_6
CGMacros,39,2025-02-16T07:13:00,b94b714a8284286a9e10bcbc15fc26facb70a9490c4dbbd1297d4aa62f10f70a,shape_rounded_6
CGMacros,39,2025-02-16T12:05:00,56bf5e9dc2682ab115a7435d5dec402d8dd8d61d09154471935d4a22abba3df6,shape_rounded_6
CGMacros,41,2022-04-27T08:45:00,ce046af7484c8f22b7b6b956afaa77435137fadf6a225407b16322e9f9790e80,shape_rounded_6
CGMacros,41,2022-04-27T12:02:00,42a625481d2f4ba6781c2f78bb9183ccafcbd067ec28a057597dbf145921d086,shape_rounded_6
CGMacros,41,2022-04-27T20:41:00,210dc8e4074ac469dc90f4df984f75e909c9f690595ba5d8f7576af612b83350,shape_rounded_6
CGMacros,41,2022-04-28T07:41:00,a918221a2c984cc2943e7b7a6a9516ff4b750118e0849fbb45d30ee8d149b303,shape_rounded_6
CGMacros,41,2022-04-28T19:48:00,c81f4d76a3e5efdde01f90394cf0bbcc2d16d531bbb03c084fe0b8698b556f0d,shape_rounded_6
CGMacros,41,2022-04-29T08:15:00,32a53553ec0db02ba1e9e01379191bfa4fcd5cd5056b309ce017c3d322146aca,shape_rounded_6
CGMacros,41,2022-04-29T20:59:00,5da4d3037daad68dfd1a0922cc52f5d61a0d59ddc80559776ba4f33b3847ae3a,shape_rounded_6
CGMacros,41,2022-04-30T09:03:00,619e49ed13e8c4caa7a7e7eb867d6a6c3404f9685e3235b96c258b8151d90ebb,shape_rounded_6
CGMacros,41,2022-04-30T12:13:00,03bd8b5046a7b938c2f8deb2b521aca7dd3f43053ee77dcfa847272849d8870b,shape_rounded_6
CGMacros,41,2022-05-01T07:44:00,aa3c3f23b34ad052e821766cb7ca0cd969f66430d5c8e501964c5e97d8511cee,shape_rounded_6
CGMacros,41,2022-05-01T11:54:00,7e85d85d55f9b5510fb9cb88f0e3e42ce65dd8de1245d76cc9ae17b9808954bb,shape_rounded_6
CGMacros,41,2022-05-02T08:19:00,6af57984de21e3156e1d6e668585159b814955d1e3a00e19d7c71be1e4aa8190,shape_rounded_6
CGMacros,41,2022-05-02T14:47:00,d6204d40432d549ee16ba395aea780a5395831981971aaf39817f9cf4927bf0c,shape_rounded_6
CGMacros,41,2022-05-02T18:57:00,ba33c429fad8af93c2e49abe15cce639b8025d23d95533a57a6aa404ff8145d8,shape_rounded_6
CGMacros,41,2022-05-02T22:30:00,d6707d0778f505df97cc5db93f6799ff0c9ae1a1d3b952f76f448ab07c4f8c16,shape_rounded_6
CGMacros,41,2022-05-03T07:44:00,b58b57264a67dccfa18f40900325532cf7bd05032ddd16e5d1c47da6c14a9abf,shape_rounded_6
CGMacros,41,2022-05-03T11:07:00,44f47309a062f4b24aa5b962d8403e51f644ac81895914c5259022087372761e,shape_rounded_6
CGMacros,41,2022-05-03T20:25:00,0b6334dde2541a61fd87f327b4885f330917bf487169789ed841834cc26f2de7,shape_rounded_6
CGMacros,41,2022-05-04T07:58:00,56be54055f5e479bb683bdcc7fa4290002b53432c6548f5463e38e733fc09b88,shape_rounded_6
CGMacros,41,2022-05-04T11:28:00,700cfa28f158ed83e5b539e71077fddc541e2aeda3a5e5076b7ca9ee4b4360bd,shape_rounded_6
CGMacros,41,2022-05-04T15:11:00,1f93b4f5a43822f62a1d4d42a443e60319e2ca0c7cf7556b8dc26151cafe7183,shape_rounded_6
CGMacros,41,2022-05-04T18:56:00,e59fca086a21cc45a4e3387436721aaf3cf3e45af7039846505bcd803c7719dc,shape_rounded_6
CGMacros,41,2022-05-05T07:59:00,a86fead10612380048faa580ec1e82fe3e0dc30577fecca7f20c250ea7907b93,shape_rounded_6
CGMacros,41,2022-05-05T11:15:00,6daade5ff6d989315f6cc3affeb65bb82441ccdffbf9037e53f89befcb471fc2,shape_rounded_6
CGMacros,42,2025-07-25T12:53:00,c7b157f39a3b05ccc8aafead179e36333fcd09c48d7d8bd37549d76ead51ab77,shape_rounded_6
CGMacros,42,2025-07-26T08:24:00,0c3783df1972ac83e7961816af83106a9696079bd09ef903db95e7949fb1a663,shape_rounded_6
CGMacros,42,2025-07-26T11:27:00,57445df4596aba1a1968db5088385e9dd5d60272dddf4ad225a662db6314587a,shape_rounded_6
CGMacros,42,2025-07-27T08:22:00,bee7ed9a422a25d3eca44c3a60f6cc6da2dcf515d139d0415d9e1cea1072d127,shape_rounded_6
CGMacros,42,2025-07-27T18:30:00,767045a1022ae5edf86b6fcb9356e57e8cc794c34a0c677f5813d6ff99709ee3,shape_rounded_6
CGMacros,42,2025-07-28T08:26:00,44ba197aa44087d37d77d2881217fd2944acddd78d6c83cb89ec26f4fc4aad78,shape_rounded_6
CGMacros,42,2025-07-30T08:38:00,86e42856a085a61dc9e5999496f47f2cb8e99f18e72b948121c78a0fffcd9145,shape_rounded_6
CGMacros,42,2025-07-31T08:40:00,717b215310675c55792a543ae4a3cd0c244525308b01c0c3de644f8d87c6e8f1,shape_rounded_6
CGMacros,42,2025-08-01T07:50:00,ae45fbaf0994427f35a3210271b3d07dd436c24d80fb1fc370bd78072048f9a5,shape_rounded_6
CGMacros,42,2025-08-02T08:15:00,3bc29967868d8ee1c887c18d5527c215a8be8f6e4b541fdc08d25653192e2243,shape_rounded_6
CGMacros,42,2025-08-03T10:28:00,16599f87218531d3e23a56fcfdc27b54e10937df009955c6eb2407317ed11701,shape_rounded_6
CGMacros,43,2025-10-14T13:04:00,66ba1fa6b04224e48a93cbc44f27ca5792f7c3c013e3e00a3c518554fc5eedba,shape_rounded_6
CGMacros,43,2025-10-15T08:03:00,8e4cc2dcec1fb202a46c9bf3d413a519283e29a7ffb31e1df30611c1fe951bca,shape_rounded_6
CGMacros,43,2025-10-15T12:52:00,991adbd7bea5b32e33c8a96f3832b9144a32c60910500b1aeeaf56decf82f4e7,shape_rounded_6
CGMacros,43,2025-10-16T07:48:00,d5f9aa3272313324dbe41310928d5ce62ab52dc6ba984f5a1e703e701cb60dd3,shape_rounded_6
CGMacros,43,2025-10-16T12:51:00,5748f3a4992d2f18a4361a6ad0361999213cdc8eb5c7743425807f0c83f9c5ff,shape_rounded_6
CGMacros,43,2025-10-17T08:01:00,d907219ad46d329ea46ab43ebe248714815c564e6035610fca4980e8b94e72c7,shape_rounded_6
CGMacros,43,2025-10-17T12:48:00,a9f6e919b8a0ead219abd4bbe3b7723183ab49fce6c0e465b109ee27f85c8540,shape_rounded_6
CGMacros,43,2025-10-17T22:58:00,bee40e68f5e1dbfe1118318450a9df9f79830f03e6c4b82b19a9ba949a48a44d,shape_rounded_6
CGMacros,43,2025-10-18T08:51:00,282051fa7628ff3bb6728eab7102d570441eb9ff69c43eba66d3a4a0311416f0,shape_rounded_6
CGMacros,43,2025-10-18T12:34:00,3cb8616d188394e247a740b78cde31db2912500b02b5b2f90d0a5695d9bcec21,shape_rounded_6
CGMacros,43,2025-10-19T09:02:00,eeaba268603fa3e2390ab69cc2b4e7fd953eaa7fa4048732d3a7be26dca58a58,shape_rounded_6
CGMacros,43,2025-10-19T12:38:00,e484b0e04378d2c409d69eac9609c5cbbc6ce57c3002e1407c79150883fd3f65,shape_rounded_6
CGMacros,43,2025-10-20T08:00:00,e7276acbd1083aab473b2cf7b03a2293ccfc21375a8d21ce07452f7c400469fc,shape_rounded_6
CGMacros,43,2025-10-20T12:44:00,0bb76c365220300010de5db1bbbcf042a6b6c3aa2606e2a699f212d1c14d4886,shape_rounded_6
CGMacros,43,2025-10-21T07:51:00,f375c9bef87d3cabcada8b05c1ff8093ed74c1e7b859435a17b345298787806a,shape_rounded_6
CGMacros,43,2025-10-21T12:50:00,52e955e44b094d3501cd651a93084d4277b8f487e7c5759aa562b0a37d39251b,shape_rounded_6
CGMacros,43,2025-10-22T02:17:00,be71176db674c0f0a78666945694811892dfa592044cd4dcb3afc3733e96a300,shape_rounded_6
CGMacros,43,2025-10-22T08:03:00,2a86e2f04a42d9f8a32719052a4ea30ff7e0402eaefec586e9e78007ddab6978,shape_rounded_6
CGMacros,43,2025-10-23T08:08:00,676656fe150ee75d2b30cd3cb7049f25eb7aa9911beffac9edb577f71383c2d3,shape_rounded_6
CGMacros,43,2025-10-23T12:52:00,aae39af600ccd5903df245948573174a100ab0769b0e213d83c738b9c1c96087,shape_rounded_6
CGMacros,44,2022-10-18T09:59:00,be3d527ae9d85921b810a64174b9cec73628922fa149118cef6a924bfe85aeff,shape_rounded_6
CGMacros,44,2022-10-19T08:56:00,47cc9d04f1f59e4bb9ab020aeea06017d533a50b8667bb562bbc769f74330965,shape_rounded_6
CGMacros,44,2022-10-19T12:19:00,5dfda17cde04dfd1f44b69945683edbea4c2eee2731d83773f499e80ba77f6bd,shape_rounded_6
CGMacros,44,2022-10-20T09:05:00,b1510ea3f225d37cc1b649e148368c953c526dc57cf2c8b3fffafd40d22a9e12,shape_rounded_6
CGMacros,44,2022-10-20T21:48:00,1068af5af96c7ecf4b336fb082473efcdbbb7884d52f9c8ad5e3ce13c9547cae,shape_rounded_6
CGMacros,44,2022-10-21T08:11:00,9a7bbbefa5bd2e8a11b0f6bf1d4f0cbfb4e187ccf737bbb01c330a7819a246e2,shape_rounded_6
CGMacros,44,2022-10-22T08:08:00,15f19f739e9bd602c50640f7e626dd048a190dcf7a15bfc7325e59a19f24f216,shape_rounded_6
CGMacros,44,2022-10-22T11:24:00,f99a0caa713a6c8e367dfa42832fedd2a67e76af2693f5e5b8fc4e9a82ec5333,shape_rounded_6
